#FIBER POSITIONER NUMTARTET OBJTYPE TARGETID DESITARGET0 RA DEC XFOCAL_DESIGN YFOCAL_DESIGN
1605 1654 5 STDSTAR 1 256 0.224325 0.785046 -72.076194 149.174592
1606 1655 5 OTHER 1790 256 1.332120 0.141371 -96.132710 135.777627
1607 1656 4 OTHER 5122 256 1.345921 0.421850 -89.117622 147.575250
1608 1657 3 LRG 7477 256 1.525712 0.987515 -62.461819 159.487167
1609 1658 5 GAL 2590 256 1.287778 0.234453 -124.692906 109.252547
1610 1659 5 LRG 5338 256 0.833164 0.884089 -83.613696 144.832824
1611 1660 3 OTHER 15030 256 0.049097 0.191025 -119.938252 120.554060
1612 1661 6 LRG 5153 256 0.345465 0.019935 -134.345953 111.602244
1613 1662 5 OTHER 628 256 1.324534 0.586246 -115.073254 130.106118
1614 1663 3 QSO 12110 256 1.514466 0.340601 -59.159241 163.846400
1615 1664 6 QSO 7120 256 0.472494 0.592906 -108.617567 140.068845
1616 1665 5 OTHER 837 256 1.525263 0.557573 -75.559020 160.481141
1617 1666 4 ELG 690 256 0.750465 0.566069 -98.214673 144.209754
1618 1667 6 ELG 15074 256 0.162535 0.759898 -95.004481 151.541016
1619 1668 7 ELG 3324 256 0.519678 0.605908 -73.740722 163.033577
1620 1669 7 ELG 206 256 0.961926 0.096671 -133.281927 119.932464
1621 1670 4 OTHER 1898 256 0.482707 0.289434 -144.005786 114.250317
1622 1671 13 QSO 114 256 0.502146 0.039463 -128.161505 129.127090
1623 1672 7 ELG 606 256 0.953736 0.453452 -85.499523 160.541875
1624 1673 4 ELG 2000 256 1.451503 0.768989 -113.855469 143.288840
1625 1674 5 STDSTAR 16289 256 1.033864 0.435513 -109.479717 143.058047
1626 1675 5 GAL 528 256 0.710976 0.858169 -60.643747 173.405477
1627 1676 5 OTHER 10071 256 1.466017 0.499839 -81.964159 165.521973
1628 1677 4 LRG 6903 256 0.793516 0.398961 -104.878027 157.199205
1629 1678 3 LRG 6912 256 1.007312 1.169079 -98.753936 165.972676
1630 1679 6 QSO 1645 256 1.771548 1.015846 -139.316541 127.710675
1631 1680 3 GAL 16376 256 0.530993 0.491548 -133.114289 135.886623
1632 1681 7 ELG 1086 256 0.786182 0.709506 -70.501822 176.102863
1633 1682 5 GAL 16779 256 0.883591 0.182196 -150.981811 120.085870
1634 1683 7 OTHER 3246 256 1.365272 1.072009 -125.695572 145.505851
1635 1684 8 ELG 419 256 1.390987 1.047481 -116.221642 150.259987
1636 1685 11 LRG 1196 256 1.265898 0.536929 -89.304000 170.034068
1637 1686 8 STDSTAR 2832 256 0.905134 0.095896 -116.285146 159.891921
1638 1687 2 ELG 8308 256 0.864539 0.381876 -60.586442 185.660760
1639 1688 4 GAL 85 256 1.154705 1.160212 -80.066118 175.696943
1640 1689 5 GAL 1636 256 0.025069 1.099404 -111.951403 164.964839
1641 1690 4 QSO 1206 256 0.694890 0.683146 -140.758674 136.469916
1642 1691 4 OTHER 4829 256 0.260004 0.032634 -148.591826 128.992869
1643 1692 15 QSO 56 256 0.117348 0.429556 -95.226484 174.628291
1644 1693 5 LRG 5525 256 1.650956 0.685864 -135.331990 140.512727
1645 1694 4 OTHER 856 256 0.906473 0.480518 -134.213698 148.500189
1646 1695 5 OTHER 2002 256 1.746310 0.971106 -72.879904 187.582197
1647 1696 5 LRG 61 256 0.140390 0.786507 -125.937911 163.277985
1648 1697 5 GAL 5511 256 0.129208 0.039099 -91.499884 185.179988
1649 1698 6 QSO 1862 256 1.602525 0.490736 -120.215241 171.477841
1650 1699 4 ELG 2348 256 1.703640 0.837336 -67.922438 197.709273
1651 1700 4 ELG 13136 256 1.701615 0.364031 -107.919610 174.731902
1652 1701 10 OTHER 2818 256 0.728562 0.659631 -82.015990 190.096002
1653 1702 7 QSO 9587 256 0.832816 0.331594 -156.847906 136.018636
1654 1703 5 STDSTAR 8752 256 1.395922 1.104220 -150.734884 147.691828
1655 1704 1 LRG 23039 256 0.311471 0.634960 -166.488618 130.333349
1656 1705 6 QSO 1302 256 1.204755 0.582830 -140.731765 150.600857
1657 1706 6 STDSTAR 1284 256 1.286908 0.158099 -100.288359 184.606988
1658 1707 5 OTHER 2306 256 1.466001 1.088470 -139.945612 160.935527
1659 1708 10 OTHER 496 256 0.232403 1.081308 -82.090455 197.909079
1660 1709 6 ELG 617 256 0.128403 0.220848 -123.124895 167.695912
1661 1710 4 LRG 6203 256 1.462972 0.681845 -95.090218 189.469519
1662 1711 7 ELG 981 256 1.702610 0.221884 -124.528901 178.344517
1663 1712 6 OTHER 107 256 1.525819 1.096570 -73.307314 201.904910
1664 1713 2 OTHER 1546 256 0.520802 1.130488 -107.664090 182.725348
1665 1714 6 ELG 2849 256 1.211192 0.589786 -94.397828 197.162412
1666 1715 4 ELG 13446 256 1.580274 1.155031 -157.557906 149.422159
1667 1716 7 QSO 2351 256 0.998561 0.799221 -166.851161 142.886752
1668 1717 5 STDSTAR 232 256 0.026208 0.949839 -149.088457 159.310507
1669 1718 8 OTHER 3763 256 1.365739 0.087773 -167.497979 133.877926
1670 1719 6 GAL 6880 256 1.563333 1.048219 -143.740169 165.253401
1671 1720 8 LRG 3257 256 1.630847 0.851631 -135.723860 175.684736
1672 1721 9 LRG 108 256 0.219766 0.043408 -104.942916 190.154096
1673 1722 5 QSO 222 256 0.684844 0.473629 -80.713080 211.305132
1674 1723 11 QSO 5700 256 0.056424 0.508228 -130.132679 175.260977
1675 1724 5 GAL 7900 256 0.632690 0.316037 -100.040891 202.128265
1676 1725 5 GAL 6726 256 0.341992 0.698189 -125.765039 182.500102
1677 1726 7 STDSTAR 521 256 1.021867 0.466169 -172.694674 153.794873
1678 1727 4 ELG 1054 256 1.205686 0.668601 -76.365381 209.968928
1679 1728 9 QSO 4502 256 0.969224 0.670914 -156.257943 158.435522
1680 1729 8 OTHER 3126 256 0.275356 1.076122 -178.905458 147.101869
1681 1730 4 ELG 4393 256 0.032400 1.163683 -112.896936 197.805000
1682 1731 10 OTHER 5820 256 0.503607 0.553849 -149.281543 167.787445
1683 1732 8 GAL 361 256 0.874464 0.387255 -94.036710 209.365199
1684 1733 3 QSO 11465 256 1.264630 1.084504 -149.767397 169.099249
1685 1734 7 LRG 5833 256 1.066635 0.703503 -136.147974 179.741495
1686 1735 11 STDSTAR 2342 256 0.974548 0.730203 -114.061851 204.461851
1687 1736 7 GAL 6 256 0.209779 0.731426 -134.550247 191.287057
1688 1737 6 LRG 6196 256 1.530806 0.435493 -83.753178 219.618887
1689 1738 7 OTHER 2088 256 1.316115 0.465200 -107.981602 208.872689
1690 1739 2 OTHER 19576 256 0.488008 0.590694 -127.223929 201.829190
1691 1740 10 STDSTAR 2304 256 0.332837 0.106994 -172.140978 162.398807
1692 1741 7 ELG 12545 256 0.390993 0.204127 -175.127608 148.293114
1693 1742 5 STDSTAR 6643 256 1.240114 0.228388 -164.614706 164.157179
1694 1743 8 QSO 423 256 1.547257 0.050929 -187.408383 138.918873
1695 1744 6 OTHER 4379 256 0.572784 0.871501 -155.078181 175.557299
1696 1745 9 ELG 2585 256 0.414425 0.554423 -77.570460 226.912294
1697 1746 4 STDSTAR 12651 256 0.602766 0.055007 -116.662033 208.106012
1698 1747 6 QSO 6568 256 0.223883 0.550766 -156.502684 183.604898
1699 1748 5 GAL 8503 256 1.449959 0.410665 -93.570564 218.167389
1700 1749 4 QSO 2089 256 0.850285 1.056799 -141.958782 190.662535
1701 1750 8 LRG 1503 256 0.154492 0.351991 -114.241319 213.101049
1702 1751 3 OTHER 3375 256 1.154647 0.777312 -132.654432 199.795313
1703 1752 7 GAL 2835 256 0.204140 0.713132 -84.196355 222.421345
1704 1753 7 GAL 1682 256 0.406860 0.815936 -101.064885 222.356614
1705 1754 3 OTHER 7833 256 0.745537 0.851972 -130.526522 203.159749
1706 1755 4 QSO 16780 256 0.958691 0.200284 -177.948965 163.793317
1707 1756 3 GAL 11641 256 0.239231 0.083749 -175.866962 165.102732
1708 1757 1 QSO 15163 256 1.712625 0.873317 -192.970403 151.527362
1709 1758 6 QSO 2333 256 0.215412 1.112942 -172.171506 178.961656
1710 1759 5 QSO 14353 256 1.297958 0.486177 -159.681401 186.097063
1711 1760 5 STDSTAR 1099 256 0.210347 0.957708 -80.687065 228.992812
1712 1761 5 OTHER 2326 256 1.253304 0.636343 -127.873333 215.920538
1713 1762 4 LRG 2816 256 1.614056 0.624746 -155.128802 189.648156
1714 1763 4 ELG 14220 256 1.395589 1.119642 -99.454785 231.087917
1715 1764 3 ELG 11601 256 1.138575 0.992905 -146.523699 200.259302
1716 1765 8 QSO 1535 256 0.683029 0.160520 -114.488032 227.604760
1717 1766 3 STDSTAR 9641 256 1.371024 1.177092 -141.549132 209.898518
1718 1767 5 LRG 7697 256 0.818272 0.665039 -94.646126 236.898374
1719 1768 5 ELG 1316 256 0.723036 1.165280 -183.451346 168.265265
1720 1769 8 QSO 8595 256 0.959949 1.071588 -196.316606 164.804301
1721 1770 5 ELG 6786 256 1.593178 0.996342 -180.479352 178.319222
1722 1771 6 LRG 237 256 1.233280 0.217869 -196.086994 156.855210
1723 1772 8 LRG 2116 256 1.002841 0.071471 -131.083843 218.902405
1724 1773 9 OTHER 2046 256 0.691941 1.074310 -166.358989 188.601457
1725 1774 6 LRG 1750 256 1.229219 0.231065 -113.594956 230.830046
1726 1775 8 STDSTAR 6403 256 1.597625 0.243551 -167.162309 193.668869
1727 1776 5 OTHER 4054 256 1.246856 0.957700 -155.732674 199.915950
1728 1777 6 QSO 545 256 1.625593 0.342797 -129.987595 222.807366
1729 1778 1 GAL 21640 256 1.542622 0.756262 -80.194293 245.556932
1730 1779 6 STDSTAR 318 256 1.733717 0.071136 -98.600961 236.469588
1731 1780 9 QSO 822 256 0.656136 0.764033 -149.255603 207.942191
1732 1781 8 QSO 2734 256 1.317048 0.828738 -122.461352 232.217121
1733 1782 12 ELG 1030 256 1.551132 0.755543 -142.560246 217.268043
1734 1783 10 QSO 236 256 0.310266 0.698644 -197.910072 170.135909
1735 1784 6 GAL 2469 256 0.880879 0.810875 -189.746432 176.500205
1736 1785 7 QSO 3032 256 1.630406 0.433368 -206.965053 166.718865
1737 1786 8 QSO 7468 256 1.004004 0.307454 -178.586450 187.517758
1738 1787 9 GAL 379 256 1.788122 1.043460 -96.474788 243.800890
1739 1788 9 ELG 1810 256 1.590343 1.012953 -205.343065 161.373614
1740 1789 5 LRG 510 256 1.717368 0.295394 -173.438158 201.995349
1741 1790 6 LRG 3314 256 1.674633 0.518952 -135.902789 229.558665
1742 1791 8 ELG 184 256 1.196795 0.514720 -107.864653 236.652025
1743 1792 5 QSO 79 256 1.108884 0.679283 -172.409631 207.501289
1744 1793 5 STDSTAR 2251 256 0.420421 0.009966 -157.505995 211.766246
1745 1794 10 QSO 1958 256 1.028145 0.873303 -127.647670 233.229892
1746 1795 5 OTHER 2195 256 0.726104 0.946298 -82.271053 251.678472
1747 1796 6 OTHER 6143 256 1.777130 0.495059 -103.917577 243.276349
1748 1797 10 STDSTAR 1058 256 0.324912 0.102527 -152.758603 220.060722
1749 1798 5 GAL 1775 256 1.638201 0.449195 -126.665413 240.171722
1750 1799 6 LRG 1265 256 0.884562 0.378124 -198.411603 182.013970
1751 1800 3 LRG 7762 256 0.252629 0.237638 -204.625726 177.342379
1752 1801 6 ELG 2879 256 0.445650 0.368711 -195.853053 188.457315
1753 1802 7 QSO 4568 256 1.529746 0.232370 -141.280070 228.603904
1754 1803 8 GAL 30 256 0.760131 0.788334 -216.814540 166.115535
1755 1804 6 ELG 3810 256 1.352556 0.694240 -182.871783 204.896968
1756 1805 9 GAL 874 256 0.285760 1.127635 -177.693854 208.134621
1757 1806 5 QSO 1501 256 1.670853 0.961660 -93.911692 256.692308
1758 1807 5 QSO 13763 256 0.156439 0.333045 -142.962877 240.164276
1759 1808 8 STDSTAR 3432 256 0.561695 0.951466 -171.465855 217.122675
1760 1809 5 ELG 9121 256 0.559249 0.799785 -116.643003 250.342480
1761 1810 12 GAL 1043 256 1.366012 1.131403 -162.977042 219.147744
1762 1811 3 STDSTAR 2994 256 0.339955 0.696180 -131.990218 249.555466
1763 1812 7 OTHER 3193 256 0.540887 0.671927 -91.864273 265.506739
1764 1813 8 QSO 1552 256 0.624781 0.367065 -154.524295 225.193985
1765 1814 5 ELG 1102 256 0.959931 1.069343 -105.410174 253.878563
1766 1815 3 QSO 15205 256 0.775164 0.615447 -204.414878 188.796917
1767 1816 3 OTHER 275 256 0.972804 0.855404 -203.441165 197.504294
1768 1817 5 ELG 3135 256 0.390857 0.756030 -220.615097 180.957985
1769 1818 4 QSO 6646 256 0.141441 0.653255 -197.984089 198.731058
1770 1819 4 QSO 5571 256 1.118543 0.357341 -219.093753 169.437641
1771 1820 3 ELG 1734 256 1.717319 0.282442 -129.875886 251.874230
1772 1821 3 QSO 6162 256 1.110932 0.038188 -148.000765 235.971381
1773 1822 6 STDSTAR 1773 256 0.867847 0.701836 -191.950018 213.258162
1774 1823 5 GAL 5351 256 1.282671 0.193121 -178.546315 220.296547
1775 1824 5 LRG 13808 256 1.635139 0.194058 -95.933787 267.714594
1776 1825 8 STDSTAR 4391 256 0.309462 0.926780 -168.264911 224.506826
1777 1826 3 LRG 4505 256 0.839424 1.108203 -142.249408 245.285409
1778 1827 8 LRG 8214 256 0.665019 0.499355 -119.615705 263.349531
1779 1828 4 ELG 1288 256 1.756661 0.904511 -165.959795 234.503854
1780 1829 6 STDSTAR 6129 256 0.894685 0.259528 -131.473489 252.802137
1781 1830 6 LRG 10492 256 1.664302 1.130633 -94.837390 267.277504
1782 1831 4 ELG 941 256 0.756131 0.636715 -156.898559 239.546996
1783 1832 7 LRG 3185 256 1.753165 1.164478 -208.115001 200.761943
1784 1833 6 QSO 1890 256 0.062765 0.400517 -220.274727 190.227966
1785 1834 6 ELG 3715 256 0.150238 1.049470 -205.070545 210.196566
1786 1835 9 ELG 2670 256 0.040517 0.009117 -111.301094 268.372613
1787 1836 6 STDSTAR 4534 256 1.031497 0.022633 -227.498554 184.623824
1788 1837 4 GAL 5791 256 0.986744 0.187844 -196.687997 217.622062
1789 1838 3 QSO 7346 256 1.657840 0.051681 -187.453346 223.351112
1790 1839 2 OTHER 3583 256 1.710273 1.046758 -125.749973 256.818533
1791 1840 6 GAL 597 256 0.380320 0.524515 -151.691794 252.114457
1792 1841 7 STDSTAR 4375 256 1.143189 0.381971 -181.648202 226.355187
1793 1842 4 LRG 3978 256 1.302949 0.048485 -106.132359 277.653159
1794 1843 3 QSO 3328 256 1.337430 0.190020 -179.432042 237.106370
1795 1844 3 OTHER 7214 256 0.808452 0.885715 -148.459357 256.984449
1796 1845 7 ELG 1627 256 1.097962 1.138430 -122.818646 270.343203
1797 1846 7 GAL 1213 256 1.146623 0.724582 -168.200385 239.321708
1798 1847 5 GAL 10734 256 0.407207 0.807160 -221.736702 193.852507
1799 1848 3 ELG 6131 256 1.085917 0.285903 -141.733402 267.839903
1800 1849 6 LRG 1193 256 1.251658 1.006990 -214.441550 207.617253
1801 1850 4 LRG 4506 256 1.597391 1.194698 -230.936138 189.784267
1802 1851 8 OTHER 5161 256 0.315313 0.320802 -208.221633 214.419496
1803 1852 8 QSO 8856 256 1.266408 0.006894 -165.842493 245.821641
1804 1853 2 OTHER 5823 256 1.777269 0.194810 -231.484709 179.810561
1805 1854 12 QSO 3104 256 0.064463 0.923412 -93.914022 283.240581
1806 1855 8 STDSTAR 2605 256 1.140278 0.660651 -197.756612 218.993046
1807 1856 7 OTHER 102 256 1.258294 0.612968 -116.879888 278.217797
1808 1857 6 ELG 12650 256 1.277958 0.267393 -193.321731 235.501535
1809 1858 5 ELG 18495 256 1.182967 1.011784 -157.760422 260.467148
1810 1859 5 STDSTAR 9726 256 0.948117 0.808915 -129.410633 271.618072
1811 1860 6 QSO 1703 256 1.192131 0.644039 -188.113246 235.884740
1812 1861 2 OTHER 3752 256 0.080650 0.582637 -174.408810 244.235203
1813 1862 4 OTHER 5197 256 0.270393 0.445594 -105.459933 288.909309
1814 1863 6 STDSTAR 9026 256 0.787665 0.222278 -152.814351 266.813320
1815 1864 5 ELG 3780 256 0.650973 1.005545 -127.244229 279.051444
1816 1865 6 QSO 3576 256 1.548825 0.176704 -175.408360 249.990857
1817 1866 5 LRG 4161 256 0.904971 0.163844 -223.660554 213.443489
1818 1867 7 STDSTAR 1574 256 1.535541 0.745507 -233.827062 202.855804
1819 1868 5 GAL 141 256 1.181294 0.000437 -218.913631 220.190370
1820 1869 4 LRG 5480 256 1.612957 0.325837 -237.753652 190.366964
1821 1870 9 OTHER 111 256 0.993564 1.137898 -206.284975 225.497708
1822 1871 5 OTHER 2530 256 0.300786 0.496148 -243.898031 182.783485
1823 1872 4 GAL 4225 256 0.136025 0.039032 -144.629886 279.013551
1824 1873 2 OTHER 1631 256 0.066033 0.123115 -164.157883 258.446108
1825 1874 5 STDSTAR 4258 256 0.058010 0.439200 -201.518692 234.976192
1826 1875 5 ELG 5421 256 0.459874 0.089669 -95.840964 289.716249
1827 1876 3 GAL 8384 256 0.031724 0.292969 -119.225086 284.024933
1828 1877 8 OTHER 879 256 0.003384 0.034262 -197.249505 245.134566
1829 1878 5 QSO 12753 256 1.051908 1.174006 -162.202848 270.547772
1830 1879 7 OTHER 985 256 0.299114 0.815781 -191.607211 244.708888
1831 1880 6 LRG 2209 256 0.869403 1.063004 -132.920570 281.519837
1832 1881 7 GAL 291 256 0.740294 1.134020 -182.561960 251.834787
1833 1882 4 ELG 3160 256 0.665075 0.378742 -108.074355 295.204932
1834 1883 5 GAL 3857 256 0.216241 0.032623 -152.343622 272.751566
1835 1884 5 LRG 2392 256 1.537085 0.996032 -237.288453 212.079397
1836 1885 9 OTHER 1311 256 0.045018 0.050119 -224.875037 222.075356
1837 1886 7 ELG 296 256 1.090173 0.987380 -245.472238 201.854233
1838 1887 3 QSO 6133 256 0.253209 0.354284 -130.571746 288.705907
1839 1888 7 ELG 1658 256 1.157266 0.491138 -175.800389 261.597020
1840 1889 10 LRG 6341 256 0.553185 0.825379 -227.198421 227.710531
1841 1890 7 STDSTAR 954 256 0.133733 0.499617 -246.740159 198.725182
1842 1891 4 STDSTAR 9097 256 0.311216 0.071442 -217.695356 237.513671
1843 1892 4 GAL 2049 256 1.483523 0.776357 -203.023245 239.004760
1844 1893 4 OTHER 7905 256 0.887466 0.359843 -147.820197 287.455248
1845 1894 10 QSO 751 256 0.292434 0.078411 -170.765133 266.583141
1846 1895 7 STDSTAR 2796 256 1.611288 0.216768 -107.088552 301.413090
1847 1896 6 STDSTAR 359 256 1.112794 0.732875 -203.794165 252.384306
1848 1897 8 GAL 5539 256 0.359688 0.906183 -119.364471 294.244647
1849 1898 5 GAL 2716 256 0.348858 0.399461 -194.942022 258.324483
1850 1899 6 LRG 3543 256 0.096816 0.759681 -158.673171 275.072389
1851 1900 8 GAL 582 256 0.750554 0.526297 -137.026809 289.167854
1852 1901 10 ELG 4837 256 1.601028 0.433285 -183.157815 265.561257
1853 1902 6 LRG 1457 256 0.983367 1.156973 -238.060289 219.031654
1854 1903 4 ELG 5488 256 1.204564 0.673259 -242.678831 208.708006
1855 1904 4 LRG 448 256 1.519106 0.083180 -153.432791 288.962908
1856 1905 8 ELG 2215 256 0.997173 0.728274 -231.200272 233.394482
1857 1906 9 ELG 1402 256 1.344627 0.710865 -111.338672 303.525714
1858 1907 7 QSO 695 256 0.610643 0.478423 -255.663111 207.377987
1859 1908 5 STDSTAR 7713 256 0.220540 0.222165 -222.607396 231.050440
1860 1909 4 LRG 2192 256 0.099518 0.881498 -260.618136 197.727456
1861 1910 8 OTHER 4424 256 0.125474 0.558439 -182.653417 273.546666
1862 1911 4 LRG 4528 256 1.351369 1.054696 -127.915702 298.648222
1863 1912 10 OTHER 570 256 1.770695 0.971255 -213.776807 244.667259
1864 1913 6 OTHER 5983 256 0.515073 0.017987 -212.962709 254.084075
1865 1914 9 GAL 284 256 0.537571 0.657777 -150.940475 290.450317
1866 1915 5 GAL 7152 256 0.828976 0.202739 -172.579276 282.277259
1867 1916 5 QSO 2749 256 0.838508 0.089498 -206.483548 257.915969
1868 1917 6 OTHER 5231 256 0.532379 0.440422 -103.835641 312.208522
1869 1918 3 LRG 2090 256 0.530023 0.280783 -126.674255 311.776467
1870 1919 6 OTHER 4395 256 1.502089 0.582302 -199.876220 270.281142
1871 1920 2 LRG 22701 256 1.508179 0.382627 -165.611551 284.429708
1872 1921 10 GAL 1276 256 0.239561 0.835212 -145.050335 297.194039
1873 1922 5 OTHER 5184 256 1.469250 0.534665 -186.296949 277.166251
1874 1923 2 GAL 990 256 1.391628 0.927321 -248.841214 223.224104
1875 1924 8 OTHER 3541 256 0.112441 0.080699 -244.300265 235.538977
1876 1925 6 GAL 6916 256 0.223282 0.618472 -255.923019 210.960263
1877 1926 6 ELG 450 256 0.674482 0.197092 -237.674053 243.705735
1878 1927 9 STDSTAR 1438 256 1.404099 0.759603 -265.473854 208.029243
1879 1928 12 LRG 994 256 0.385616 0.728109 -223.591533 243.614626
1880 1929 8 QSO 3060 256 1.665538 0.089799 -155.101477 299.971845
1881 1930 1 LRG 15397 256 1.182020 0.997899 -121.425136 315.796289
1882 1931 6 GAL 109 256 0.787534 0.593035 -188.034926 281.176039
1883 1932 5 QSO 4903 256 0.810275 1.117118 -220.537046 257.143071
1884 1933 4 GAL 319 256 1.328218 0.646482 -137.097882 314.212041
1885 1934 5 OTHER 3835 256 0.918110 0.269109 -214.076871 265.267805
1886 1935 7 STDSTAR 5130 256 1.132824 0.071909 -147.611980 300.385507
1887 1936 6 OTHER 11668 256 1.341808 0.752831 -179.735220 293.261198
1888 1937 5 OTHER 4447 256 0.018043 1.076636 -211.711385 266.231555
1889 1938 4 ELG 92 256 0.310554 0.404119 -113.487802 325.592825
1890 1939 6 QSO 1600 256 1.497831 0.632413 -132.753000 319.490242
1891 1940 6 ELG 1693 256 0.579097 0.487036 -205.228382 278.799858
1892 1941 6 STDSTAR 43 256 0.513690 1.039554 -174.487738 299.809919
1893 1942 3 STDSTAR 364 256 1.047243 0.388884 -252.536659 232.235463
1894 1943 5 LRG 3133 256 0.228892 0.395803 -264.421167 223.041977
1895 1944 11 ELG 561 256 1.794956 0.282445 -141.427146 315.724241
1896 1945 7 GAL 4861 256 0.288367 0.487904 -243.058333 245.704359
1897 1946 7 ELG 157 256 1.239762 0.449287 -266.963650 221.102917
1898 1947 3 GAL 4262 256 0.185563 0.742479 -191.893464 288.746311
1899 1948 7 QSO 1987 256 1.762226 0.946911 -238.395887 253.935995
1900 1949 9 GAL 4876 256 1.542054 1.090327 -275.175409 211.081740
1901 1950 5 QSO 2058 256 0.422990 0.073881 -232.574742 251.596354
1902 1951 7 ELG 1694 256 0.581820 0.017504 -158.479212 311.061549
1903 1952 7 QSO 778 256 1.200191 0.957578 -228.247350 262.802537
1904 1953 5 QSO 6035 256 1.627648 1.032121 -120.496845 329.932316
1905 1954 6 STDSTAR 1383 256 0.199240 0.407916 -184.555045 297.404351
1906 1955 8 STDSTAR 3435 256 1.600648 0.339495 -141.471001 318.931670
1907 1956 2 ELG 14956 256 1.165199 0.457204 -217.732576 267.764609
1908 1957 3 GAL 1963 256 0.871579 1.130486 -211.977436 280.756063
1909 1958 4 QSO 683 256 1.285583 0.454418 -176.632365 304.130269
1910 1959 5 STDSTAR 7824 256 0.973416 0.766387 -154.491479 310.304793
1911 1960 7 OTHER 6938 256 0.770203 0.408978 -111.328996 335.936935
1912 1961 7 LRG 3287 256 0.561367 0.451042 -200.789264 283.761257
1913 1962 10 ELG 2652 256 0.434569 0.070061 -128.272229 322.434000
1914 1963 9 LRG 4241 256 0.558140 0.473150 -261.721889 237.589724
1915 1964 8 GAL 212 256 1.086187 0.595225 -259.564291 242.934933
1916 1965 5 QSO 11711 256 1.505450 0.751565 -264.019778 229.380645
1917 1966 3 GAL 4484 256 0.411130 0.068240 -166.570028 306.581288
1918 1967 5 STDSTAR 2419 256 1.539209 0.768892 -251.389873 253.222812
1919 1968 8 GAL 1533 256 0.113104 0.594493 -277.195741 219.567347
1920 1969 6 OTHER 1624 256 1.762498 0.285108 -243.637736 257.861941
